"UNIT";"INDIC_TO";"NACE_R2";"GEO";"FREQ";"obsTime";"obsValue";"OBS_STATUS";"OBS_FLAG"
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1994";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1993";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1992";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1991";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH1";"A";"1990";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2015";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2014";0,74;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2013";1,3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2012";3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2011";-0,2;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2010";1,3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2009";3,3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2008";0,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2007";1,3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2006";1;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2005";2;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2004";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2003";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2002";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2001";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"2000";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1999";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1998";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1997";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1996";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1995";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1994";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1993";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1992";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1991";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH2";"A";"1990";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2015";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2014";-4,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2013";-2,2;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2012";1,3;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2011";4,5;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2010";6;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2009";5,7;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2008";6,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2007";-13,9;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2006";1,1;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2005";27,8;NA;NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2004";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2003";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2002";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2001";NA;"na";NA
